date,stockcode,sector,foreign_percentage,price_return_10d,cumsumnetvalue_ma10,positive_net_ratio_10d
2025-12-30,MEDC,CRUDE PETROLEUM & NATURAL GAS PROD.,32.94,0.02281368821292773,371656732013.45,0.5
2025-12-30,TKIM,PULP & PAPER,17.07,0.02464788732394374,372368542931.14777,0.8
2025-12-30,EURO,COSMETICS AND HOUSEHOLD,3.48,-0.1216216216216216,415934262569.81573,0.1
2025-12-30,DRMA,AUTOMOTIVE AND COMPONENTS,9.21,-0.027649769585253448,421409329786.0731,0.8
2025-12-30,CUAN,OTHER - BASIC INDUSTRY AND CHEMICALS,13.68,-0.07509881422924902,608429841454.3756,0.5
2025-12-30,TAPG,PLANTATION,3.27,0.016949152542372836,608718177374.0664,0.8
2025-12-30,NSSS,PLANTATION,3.49,0.3405797101449275,689631763812.133,0.7
2025-12-30,CBDK,PROPERTY AND REAL ESTATE,1.08,0.005747126436781658,703991660685.4153,0.4
2025-12-30,PGAS,ENERGY,21.17,0.04371584699453557,742153651904.1975,1.0
2025-12-30,AMRT,RETAIL TRADE,39.25,0.03947368421052633,984725760913.608,0.6
2025-12-30,OASA,NON BUILDING CONSTRUCTION,5.16,0.16814159292035402,1051784237873.7991,0.6
2025-12-30,BFIN,FINANCIAL INSTITUTION,75.55,-0.020979020979020935,1067464001217.4001,0.7
2025-12-30,ENRG,CRUDE PETROLEUM & NATURAL GAS PROD.,6.31,0.0,1070687416506.1213,0.7
2025-12-30,JPFA,ANIMAL FEED,88.36,-0.007575757575757569,1148806771728.8555,0.6
2025-12-30,UNTR,WHOLESALE (DURABLE & NON DURABLE GOODS),25.07,0.02164502164502169,1206852571282.7375,1.0
2025-12-30,RATU,CRUDE PETROLEUM & NATURAL GAS PROD.,3.23,-0.15268817204301077,1212368867330.226,0.2
2025-12-30,BIPI,CRUDE PETROLEUM & NATURAL GAS PROD.,32.13,-0.0337078651685393,1275215336785.816,0.6
2025-12-30,AADI,PLANTATION,11.47,-0.021052631578947323,1370754814186.2717,0.7
2025-12-30,EXCL,TELECOMUNICATION,88.22,-0.01055408970976257,1424951117569.3853,0.8
2025-12-30,ISAT,TELECOMUNICATION,77.37,-0.016949152542372836,1513593262230.756,0.9
2025-12-30,BULL,TRANSPORTATION,17.74,0.19318181818181812,1601447090268.9458,0.4
2025-12-30,ITMA,"OTHERS - TRADE, SERVICES & INVESTMENT",2.64,0.1578947368421053,1848945119357.4321,0.4
2025-12-30,INDF,FOOD & BEVERAGES,35.46,0.0,2720713691581.1494,0.7
2025-12-30,BREN,OTHERS - FINANCE,34.54,0.01305483028720622,2956125513838.053,0.7
2025-12-30,BRIS,BANK,4.72,0.03240740740740744,3908993438828.282,0.4
2025-12-30,FILM,"ADVERTISING,PRINTING and MEDIA",19.81,0.3181818181818181,4025863374557.8643,
2025-12-30,ASII,AUTOMOTIVE AND COMPONENTS,31.37,0.015151515151515138,4461876463001.504,1.0
2025-12-30,TLKM,TELECOMUNICATION,36.6,-0.019718309859154903,4546111725881.484,0.6
2025-12-30,ANTM,METAL AND MINERAL MINING,12.4,0.032786885245901676,5227767039535.314,0.8
2025-12-30,BRMS,METAL AND MINERAL MINING,56.76,-0.10569105691056913,6340998713024.624,0.4
2025-12-30,TPIA,CHEMICALS,14.13,-0.007092198581560294,6403546480137.111,0.5
2025-12-30,AMMN,LAND/STONE QUARRYING,13.91,-0.044609665427509326,8242950540858.3125,0.3
2025-12-30,ALMI,METAL AND ALLIED PRODUCTS,0.92,0.0,,
2025-12-30,ALTO,FOOD & BEVERAGES,0.56,0.0,,
2025-12-30,ARMY,CONSTRUCTION,5.82,0.0,,
2025-12-30,ARTI,OTHERS - MINING,0.55,0.0,,
2025-12-30,BEBS,CEMENT,8.73,0.0,,
2025-12-30,BIKA,PROPERTY AND REAL ESTATE,0.0,0.0,,
2025-12-30,BIMA,FOOTWEAR,0.0,0.0,,
2025-12-30,BLTZ,"ADVERTISING,PRINTING and MEDIA",99.72,-0.030100334448160515,,
2025-12-30,BOSS,COAL MINING,0.47,0.0,,
2025-12-30,BTEL,TELECOMUNICATION,18.64,0.0,,
2025-12-30,CANI,TRANSPORTATION,12.92,0.09433962264150941,,
2025-12-30,CBMF,RETAIL TRADE,0.13,0.0,,
2025-12-30,CNTB,"TEXTILE, GARMENT",0.0,0.0,,
2025-12-30,CNTX,"TEXTILE, GARMENT",16.6,0.0,,
2025-12-30,COWL,PROPERTY AND REAL ESTATE,22.48,0.0,,
2025-12-30,CPRI,PROPERTY AND REAL ESTATE,5.68,0.0,,
2025-12-30,DEAL,TRANSPORTATION,0.31,0.0,,
2025-12-30,DPNS,CHEMICALS,12.65,0.0,,
2025-12-30,DUCK,"OTHERS - TRADE, SERVICES & INVESTMENT",24.73,0.0,,
2025-12-30,ENVY,"OTHERS - TRADE, SERVICES & INVESTMENT",15.07,0.0,,
2025-12-30,ESTA,"RESTAURANT, HOTEL & TOURISM",19.71,0.6422764227642277,,
2025-12-30,ETWA,CHEMICALS,11.56,0.0,,
2025-12-30,FASW,PULP & PAPER,99.83,0.0,,
2025-12-30,FIMP,CONSTRUCTION,0.04,0.0,,
2025-12-30,GAMA,PROPERTY AND REAL ESTATE,2.82,0.0,,
2025-12-30,GLOB,RETAIL TRADE,8.48,0.0,,
2025-12-30,GOLL,PLANTATION,19.37,0.0,,
2025-12-30,GOTOM,COMPUTER AND SERVICES,0.0,0.0,,
2025-12-30,HITS,TRANSPORTATION,0.01,0.0,,
2025-12-30,HKMU,METAL AND ALLIED PRODUCTS,0.18,0.0,,
2025-12-30,HOME,"RESTAURANT, HOTEL & TOURISM",0.81,0.0,,
2025-12-30,HOTL,"RESTAURANT, HOTEL & TOURISM",0.0,0.0,,
2025-12-30,IIKP,FISHERY,8.28,0.0,,
2025-12-30,INAF,PHARMACEUTICALS,0.08,0.0,,
2025-12-30,INRU,PULP & PAPER,96.38,-0.0992366412213741,,
2025-12-30,INTA,WHOLESALE (DURABLE & NON DURABLE GOODS),1.41,0.0,,
2025-12-30,IPPE,PLANTATION,0.09,0.0,,
2025-12-30,JSKY,ENERGY,5.42,0.0,,
2025-12-30,KAYU,WOOD INDUSTRIES,7.58,0.0,,
2025-12-30,KBRI,PULP & PAPER,0.11,0.0,,
2025-12-30,KIAS,"CERAMICS, GLASS, PORCELAIN",0.11,0.0,,
2025-12-30,KIOS,COMPUTER AND SERVICES,5.11,0.0,,
2025-12-30,LCGP,PROPERTY AND REAL ESTATE,5.8,0.0,,
2025-12-30,LMAS,COMPUTER AND SERVICES,0.28,0.0,,
2025-12-30,LMSH,METAL AND ALLIED PRODUCTS,28.0,0.0,,
2025-12-30,MABA,PROPERTY AND REAL ESTATE,1.19,0.0,,
2025-12-30,MAGP,PLANTATION,0.59,0.0,,
2025-12-30,MENN,COMPUTER AND SERVICES,1.45,0.0,,
2025-12-30,META,"TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.",0.0,0.0,,
2025-12-30,MFMI,"OTHERS - TRADE, SERVICES & INVESTMENT",99.47,0.0,,
2025-12-30,MGLV,HOUSEWARE,0.01,0.45695364238410585,,
2025-12-30,MKNT,RETAIL TRADE,3.78,0.0,,
2025-12-30,MTPS,CONSTRUCTION,0.01,0.0,,
2025-12-30,MTRA,BUILDING CONSTRUCTION,2.71,0.0,,
2025-12-30,MTSM,PROPERTY AND REAL ESTATE,1.06,0.0,,
2025-12-30,MYTX,"TEXTILE, GARMENT",0.71,0.0,,
2025-12-30,NATO,"RESTAURANT, HOTEL & TOURISM",16.84,0.5490196078431373,,
2025-12-30,NUSA,"RESTAURANT, HOTEL & TOURISM",0.1,0.0,,
2025-12-30,OCAP,INVESTMENT COMPANY,45.0,0.0,,
2025-12-30,PLAS,INVESTMENT COMPANY,19.74,0.0,,
2025-12-30,PLIN,PROPERTY AND REAL ESTATE,0.15,0.0,,
2025-12-30,PMMP,FISHERY,0.14,0.0,,
2025-12-30,POLL,PROPERTY AND REAL ESTATE,6.09,0.0,,
2025-12-30,POOL,INVESTMENT COMPANY,3.14,0.0,,
2025-12-30,POSA,"RESTAURANT, HOTEL & TOURISM",0.07,0.0,,
2025-12-30,PPRO,PROPERTY AND REAL ESTATE,0.21,0.0,,
2025-12-30,PTDU,CONSTRUCTION,0.05,0.0,,
2025-12-30,PTMR,PLASTICS & PACKAGING,0.34,0.0,,
2025-12-30,PURE,METAL AND ALLIED PRODUCTS,0.09,0.0,,
2025-12-30,RIMO,PROPERTY AND REAL ESTATE,18.69,0.0,,
2025-12-30,RSGK,HEALTH CARE,0.29,0.0,,
2025-12-30,SBAT,"TEXTILE, GARMENT",1.23,0.0,,
2025-12-30,SCPI,PHARMACEUTICALS,98.79,0.0,,
2025-12-30,SIMA,PLASTICS & PACKAGING,0.01,0.0,,
2025-12-30,SKYB,RETAIL TRADE,44.33,0.0,,
2025-12-30,SMCB,CEMENT,15.3,0.0,,
2025-12-30,SMRU,METAL AND MINERAL MINING,2.07,0.0,,
2025-12-30,SQMI,WHOLESALE (DURABLE & NON DURABLE GOODS),78.36,0.0,,
2025-12-30,SRIL,"TEXTILE, GARMENT",17.69,0.0,,
2025-12-30,SUGI,"OTHERS - TRADE, SERVICES & INVESTMENT",40.21,0.0,,
2025-12-30,SUPR,TELECOMUNICATION,0.02,0.0,,
2025-12-30,SWAT,PULP & PAPER,0.01,0.0,,
2025-12-30,TDPM,CHEMICALS,92.02,0.0,,
2025-12-30,TECH,COMPUTER AND SERVICES,43.68,0.0,,
2025-12-30,TELE,RETAIL TRADE,0.3,0.0,,
2025-12-30,TFCO,"TEXTILE, GARMENT",0.0,0.0,,
2025-12-30,TGRA,ENERGY,0.95,0.0,,
2025-12-30,TGUK,FOOD & BEVERAGES,0.05,0.0,,
2025-12-30,TOPS,CONSTRUCTION,5.84,0.0,,
2025-12-30,TOYS,OTHER - BASIC INDUSTRY AND CHEMICALS,5.43,0.0,,
2025-12-30,TRAM,COAL MINING,7.26,0.0,,
2025-12-30,TRIL,WHOLESALE (DURABLE & NON DURABLE GOODS),4.27,0.0,,
2025-12-30,TRIO,RETAIL TRADE,49.08,0.0,,
2025-12-30,UNIT,"TEXTILE, GARMENT",32.04,0.0,,
2025-12-30,WICO,WHOLESALE (DURABLE & NON DURABLE GOODS),83.56,0.0,,
2025-12-30,WIKA,CONSTRUCTION,1.42,0.0,,
2025-12-30,WMPP,ANIMAL HUSBANDRY,7.86,0.0,,
2025-12-30,WSKT,BUILDING CONSTRUCTION,4.97,0.0,,
2025-12-30,YELO,"RESTAURANT, HOTEL & TOURISM",0.28,0.0,,
2025-12-30,ZBRA,TRANSPORTATION,4.69,0.0,,
